user_id,product_id,click_timestamp,click,purchase,product_type,user_location,user_age,user_gender,product_price,product_rating,session_id,time_on_page
2428,306,2024-02-14 22:18:00,1,1,Toys,Kolkata,50,Female,1026.81,1.8,87423,270.75
4126,512,2024-03-15 14:00:00,1,1,Toys,Chennai,39,Female,1478.47,4.9,39504,77.39
2500,323,2024-10-28 04:36:00,1,0,Home,Mumbai,39,Male,2027.69,3.5,29213,107.38
4988,627,2024-08-25 05:56:00,1,0,Electronics,Delhi,21,Male,965.13,4.4,81570,92.91
3993,632,2024-10-08 00:03:00,0,0,Electronics,Delhi,47,Female,1742.29,2.0,48643,145.6
4401,771,2024-01-20 21:13:00,1,0,Books,Delhi,50,Female,6247.9,3.0,25992,262.91
4649,335,2024-06-20 12:45:00,1,1,Books,Bangalore,49,Female,7496.6,2.7,72759,192.17
3121,233,2024-11-21 10:07:00,0,0,Home,Kolkata,44,Female,3683.16,2.4,82572,112.74
3941,566,2024-05-13 05:35:00,1,0,Electronics,Chennai,24,Female,2727.95,4.7,53919,153.46
3880,161,2024-10-29 08:49:00,1,0,Electronics,Bangalore,34,Female,8899.55,1.7,85889,123.88
4448,552,2024-04-10 17:54:00,1,0,Clothing,Delhi,26,Male,8125.33,4.4,39022,273.88
4900,660,2024-09-29 06:01:00,1,1,Clothing,Kolkata,40,Female,9816.75,1.2,63386,80.83
1095,573,2024-04-13 11:29:00,1,1,Home,Mumbai,26,Female,5756.88,2.7,47024,256.14
1653,670,2024-07-27 20:26:00,1,0,Toys,Bangalore,42,Female,2408.91,1.2,85139,275.66
2556,430,2024-10-19 13:40:00,1,0,Clothing,Bangalore,31,Female,7012.99,5.0,60542,15.43
2718,950,2024-11-28 16:15:00,1,1,Clothing,Bangalore,47,Male,6529.59,2.6,23843,66.84
2595,738,2024-07-19 19:28:00,1,0,Toys,Bangalore,53,Female,3999.42,1.8,64944,5.97
2316,901,2024-12-27 20:09:00,1,0,Books,Mumbai,45,Female,2387.1,2.0,55669,296.11
3771,227,2024-03-09 23:35:00,0,0,Clothing,Chennai,31,Female,478.6,4.5,44327,211.9
3066,952,2024-02-13 17:30:00,1,0,Books,Kolkata,20,Male,3593.53,2.9,14706,284.22
2769,378,2024-12-02 22:04:00,0,1,Electronics,Kolkata,45,Female,2979.89,2.9,50459,259.15
1181,144,2024-12-23 01:44:00,0,0,Books,Kolkata,46,Female,1125.95,2.5,13672,251.79
4311,481,2024-02-16 09:58:00,1,0,Toys,Bangalore,50,Male,8577.36,1.3,55828,204.52
1735,904,2024-05-23 10:59:00,1,0,Clothing,Chennai,54,Female,6689.57,2.6,61886,292.27
3676,774,2024-01-03 22:52:00,1,0,Toys,Mumbai,43,Male,1615.32,2.1,59063,214.64
4385,632,2024-12-19 04:01:00,1,0,Electronics,Kolkata,47,Female,5927.73,3.2,82697,80.53
2534,389,2024-11-09 23:20:00,1,0,Clothing,Kolkata,44,Male,8196.36,2.1,13560,42.6
4620,992,2024-01-07 21:42:00,0,0,Home,Kolkata,22,Female,5490.34,3.7,29677,131.49
4394,217,2024-04-04 12:43:00,1,0,Home,Chennai,20,Female,1815.21,2.7,71525,44.15
2858,301,2024-09-13 01:58:00,1,0,Clothing,Chennai,34,Female,1481.02,1.5,79168,17.31
4695,849,2024-05-23 12:30:00,1,0,Electronics,Kolkata,53,Female,860.44,4.3,13564,32.58
4581,360,2024-10-17 09:52:00,0,0,Home,Delhi,31,Male,3128.82,4.5,10806,276.66
4991,647,2024-05-30 07:25:00,1,0,Books,Mumbai,26,Female,3586.06,1.0,21997,61.64
3923,995,2024-05-03 13:24:00,0,1,Clothing,Kolkata,31,Male,1984.08,3.5,60440,210.9
4540,511,2024-07-08 06:03:00,0,0,Electronics,Bangalore,51,Male,6319.83,3.3,29570,152.47
1446,285,2024-10-17 14:24:00,1,0,Clothing,Bangalore,23,Female,5374.34,3.8,29833,188.78
1754,314,2024-06-26 07:15:00,1,0,Home,Chennai,58,Male,2060.64,4.2,83894,67.14
2772,867,2024-07-20 13:17:00,0,0,Clothing,Bangalore,43,Male,8669.79,4.3,13810,67.84
3601,299,2024-04-08 01:39:00,1,0,Books,Bangalore,53,Female,6277.71,3.8,16865,133.21
4670,407,2024-02-01 09:09:00,1,0,Toys,Delhi,50,Male,8336.75,1.2,72838,56.25
4341,950,2024-09-05 21:27:00,1,0,Home,Chennai,20,Male,7173.24,3.7,13383,260.73
2695,678,2024-02-01 14:01:00,1,0,Clothing,Delhi,57,Male,9815.87,1.1,18046,278.87
4301,573,2024-04-30 07:08:00,1,0,Electronics,Kolkata,24,Male,7516.98,1.6,56050,253.08
1172,437,2024-06-27 09:43:00,1,0,Books,Chennai,55,Female,710.68,2.8,57309,238.54
2479,707,2024-11-01 02:09:00,0,0,Electronics,Bangalore,25,Female,1213.06,4.0,17779,255.99
4272,321,2024-03-08 04:53:00,1,0,Books,Chennai,35,Male,1493.47,1.3,29665,100.23
2658,235,2024-06-15 11:34:00,0,0,Toys,Kolkata,46,Male,5396.87,2.8,80779,142.13
4758,576,2024-10-16 18:39:00,1,0,Home,Delhi,27,Male,1899.2,3.7,91274,131.4
4572,494,2024-10-29 17:28:00,0,1,Home,Kolkata,18,Male,7779.66,4.2,49282,113.94
3391,958,2024-11-19 00:00:00,1,0,Clothing,Mumbai,55,Female,8830.77,1.3,13711,108.08
4126,144,2024-04-08 23:28:00,0,0,Electronics,Delhi,38,Male,6646.66,2.9,33312,104.82
1726,668,2024-11-01 23:46:00,0,0,Home,Kolkata,30,Male,2101.59,4.6,64599,221.97
1136,387,2024-02-24 08:21:00,0,0,Electronics,Kolkata,24,Female,1133.77,1.6,12922,156.11
3682,915,2024-07-01 02:16:00,1,0,Home,Mumbai,18,Male,6159.94,4.7,79911,285.76
2861,245,2024-07-28 07:26:00,1,0,Toys,Kolkata,59,Female,8927.66,3.1,95596,143.88
2257,299,2024-03-10 14:00:00,1,1,Electronics,Delhi,47,Male,6885.31,2.6,69269,220.99
4019,131,2024-08-02 14:33:00,0,0,Toys,Kolkata,44,Male,4265.55,1.2,94087,138.85
3742,798,2024-05-17 01:44:00,0,0,Home,Kolkata,42,Female,9787.43,1.7,16578,206.25
3473,932,2024-04-26 10:54:00,1,0,Books,Delhi,40,Female,4122.1,4.1,80969,97.81
1563,446,2024-12-15 14:07:00,1,0,Home,Mumbai,50,Male,3080.42,1.1,94766,89.46
1973,950,2024-01-13 10:36:00,1,0,Toys,Chennai,30,Male,698.83,3.5,15094,38.6
2911,569,2024-02-08 06:37:00,1,0,Home,Mumbai,26,Male,2499.6,2.1,94126,128.03
4528,456,2024-12-17 09:52:00,0,0,Home,Bangalore,47,Female,7145.15,1.7,58261,146.33
4651,915,2024-12-17 05:52:00,1,0,Toys,Delhi,57,Male,4842.66,3.0,58010,199.61
3804,374,2024-01-09 22:28:00,1,1,Clothing,Bangalore,27,Male,6818.14,2.9,96569,171.81
1107,213,2024-10-26 12:58:00,1,0,Books,Chennai,49,Female,6540.3,4.2,91587,264.76
4250,953,2024-11-18 06:41:00,1,0,Books,Mumbai,23,Male,8639.0,2.6,39359,250.97
4296,396,2024-02-15 21:38:00,1,1,Home,Mumbai,29,Male,2124.68,1.0,82223,224.87
1498,203,2024-09-04 22:24:00,1,0,Books,Chennai,47,Female,1661.16,1.4,65971,162.51
4554,358,2024-07-25 14:15:00,0,0,Books,Mumbai,52,Male,6877.74,4.2,88091,43.25
1011,421,2024-10-18 06:47:00,1,0,Clothing,Delhi,56,Male,1845.75,1.4,62611,149.21
2682,507,2024-08-16 06:26:00,1,1,Clothing,Bangalore,44,Male,6478.64,2.9,52627,288.3
2816,375,2024-02-28 07:23:00,1,0,Books,Kolkata,58,Female,1474.9,2.4,90572,48.11
4338,420,2024-12-03 06:33:00,0,0,Books,Mumbai,28,Female,2917.7,1.8,36726,87.56
1339,487,2024-04-20 00:40:00,0,0,Home,Mumbai,22,Male,6771.35,2.6,81369,102.71
3863,985,2024-10-03 00:01:00,1,1,Toys,Mumbai,59,Male,7990.2,4.3,22498,180.88
4324,162,2024-02-03 02:59:00,1,0,Electronics,Kolkata,49,Male,8259.34,1.3,86784,66.97
3697,914,2024-06-03 11:00:00,0,1,Clothing,Mumbai,55,Female,9533.75,4.2,38242,254.03
2070,779,2024-10-13 07:30:00,1,1,Home,Chennai,19,Male,4499.43,2.5,99410,197.38
3523,463,2024-03-20 12:18:00,1,0,Clothing,Delhi,34,Male,970.32,2.2,68407,276.73
1272,939,2024-04-24 14:26:00,0,0,Clothing,Delhi,21,Male,4251.22,1.2,20459,276.64
1313,456,2024-08-26 03:00:00,1,1,Electronics,Bangalore,44,Female,9998.87,1.1,79174,99.67
4933,951,2024-01-20 01:37:00,1,1,Clothing,Kolkata,33,Male,8371.74,1.4,36083,219.71
2321,696,2024-12-08 04:27:00,1,0,Home,Chennai,42,Male,2894.41,1.3,35225,270.19
1550,407,2024-05-18 22:37:00,0,0,Clothing,Bangalore,51,Female,3628.98,4.3,89053,293.15
2096,151,2024-10-21 04:41:00,1,0,Books,Mumbai,37,Male,2877.13,2.8,58390,277.45
4659,537,2024-11-23 13:12:00,0,1,Books,Kolkata,26,Female,6725.98,1.3,45553,59.68
4016,795,2024-09-02 20:48:00,1,0,Home,Mumbai,40,Female,2524.15,3.1,27410,186.61
4649,217,2024-03-17 22:32:00,1,1,Electronics,Chennai,55,Female,5041.34,3.8,37777,179.58
2343,597,2024-06-21 10:24:00,1,1,Electronics,Kolkata,25,Male,8776.09,2.8,12668,219.37
4111,709,2024-01-13 03:57:00,1,0,Clothing,Mumbai,50,Female,4757.45,3.1,83350,129.33
3756,578,2024-04-16 09:32:00,1,0,Books,Bangalore,43,Male,9673.6,1.8,12659,253.59
4761,387,2024-12-11 03:39:00,1,0,Home,Chennai,26,Female,3613.95,1.3,68560,133.14
3537,431,2024-01-03 01:01:00,1,0,Books,Bangalore,24,Female,2942.45,1.3,88526,179.9
3398,988,2024-02-28 05:38:00,1,0,Home,Chennai,24,Female,1901.21,4.4,41118,256.82
4616,462,2024-04-08 06:11:00,1,0,Clothing,Delhi,18,Female,8075.31,3.9,52982,45.71
1664,411,2024-06-10 19:55:00,1,0,Toys,Chennai,21,Male,1030.72,4.4,68555,213.73
4671,414,2024-03-13 22:54:00,0,0,Home,Kolkata,43,Male,1752.03,1.6,37949,166.69
4372,989,2024-08-11 12:48:00,1,1,Home,Delhi,21,Male,8375.69,1.6,91640,283.4
4638,307,2024-10-20 02:44:00,0,1,Home,Chennai,36,Male,2845.42,2.5,97100,6.85
4980,475,2024-11-24 07:49:00,1,1,Toys,Chennai,48,Male,4796.93,4.2,88703,141.58
4865,325,2024-06-06 14:11:00,1,0,Home,Kolkata,36,Male,6890.67,2.9,27609,292.81
2532,662,2024-06-04 13:38:00,1,0,Books,Kolkata,19,Female,2653.1,1.2,70132,212.86
2434,497,2024-10-21 10:31:00,1,0,Books,Chennai,46,Male,4931.38,4.6,43049,295.69
2693,350,2024-06-13 08:29:00,1,1,Toys,Chennai,22,Male,114.07,2.8,12386,28.78
3751,433,2024-07-17 09:41:00,1,1,Home,Kolkata,56,Male,1199.46,1.5,84022,134.51
1782,694,2024-11-06 18:31:00,1,0,Books,Kolkata,24,Female,6818.94,2.4,33945,249.85
1821,211,2024-06-25 19:13:00,1,0,Books,Chennai,23,Female,5247.34,3.0,99357,86.25
2852,956,2024-04-08 00:33:00,0,0,Electronics,Mumbai,20,Male,1088.68,1.4,81433,274.6
2202,251,2024-01-18 08:21:00,1,1,Clothing,Mumbai,27,Female,651.71,1.5,10991,72.37
4282,251,2024-03-04 02:16:00,1,0,Clothing,Mumbai,40,Male,9527.76,2.6,84407,286.22
4651,845,2024-11-12 19:04:00,1,0,Clothing,Delhi,45,Female,1313.74,4.7,73605,146.32
1325,501,2024-05-27 14:25:00,1,0,Clothing,Mumbai,39,Male,3856.63,1.4,75722,102.76
2803,534,2024-10-11 03:45:00,0,0,Books,Mumbai,37,Female,3630.12,2.0,52263,272.78
2260,257,2024-05-03 02:28:00,0,0,Books,Kolkata,55,Female,2483.67,2.0,15592,87.42
2230,333,2024-09-30 14:51:00,1,0,Electronics,Bangalore,53,Male,8146.98,4.3,72117,232.51
2321,719,2024-01-08 06:12:00,1,0,Books,Mumbai,33,Male,9310.94,3.6,15788,88.86
1186,364,2024-02-04 19:20:00,1,0,Toys,Kolkata,19,Male,6217.24,3.4,65930,220.45
4042,931,2024-02-18 06:57:00,0,0,Toys,Chennai,44,Female,285.67,1.2,79612,90.44
3797,254,2024-05-01 02:16:00,1,0,Books,Bangalore,44,Male,4640.83,4.2,19948,150.1
2831,811,2024-08-11 02:33:00,1,0,Clothing,Kolkata,20,Female,4695.66,3.0,46550,83.4
1826,890,2024-04-18 01:11:00,1,0,Home,Delhi,29,Male,7272.49,1.9,65052,51.03
1360,436,2024-06-25 05:29:00,1,0,Electronics,Kolkata,29,Female,6461.46,2.3,37368,119.04
1300,263,2024-01-08 04:51:00,0,1,Electronics,Mumbai,23,Female,8103.44,1.7,25875,268.06
2068,442,2024-06-29 03:13:00,1,0,Books,Kolkata,43,Female,9643.18,1.8,28236,21.48
3081,230,2024-01-07 03:19:00,1,0,Home,Kolkata,34,Male,3771.96,1.1,83901,214.43
1660,403,2024-09-30 22:49:00,1,0,Electronics,Kolkata,56,Female,9097.67,1.6,76043,8.58
3453,586,2024-06-17 04:12:00,0,1,Toys,Mumbai,41,Male,1121.2,3.7,36358,45.95
4027,289,2024-02-27 05:04:00,0,0,Toys,Bangalore,41,Female,7665.49,2.7,44735,70.29
2889,713,2024-11-25 03:15:00,0,0,Electronics,Delhi,52,Female,4032.11,1.1,29408,103.56
4475,761,2024-03-18 20:28:00,1,1,Home,Bangalore,43,Male,8041.68,3.7,83163,281.93
1448,445,2024-05-11 23:13:00,1,0,Electronics,Bangalore,18,Male,9217.78,1.1,33110,16.47
4826,889,2024-02-15 19:12:00,0,0,Books,Chennai,48,Male,8744.54,2.7,64482,288.79
2763,893,2024-11-02 21:42:00,0,1,Electronics,Delhi,33,Female,3441.59,1.7,48769,63.15
2431,122,2024-01-01 02:05:00,1,0,Clothing,Kolkata,25,Male,3259.85,1.2,65813,180.75
4181,520,2024-10-25 16:45:00,1,1,Clothing,Delhi,33,Female,5091.43,4.4,86513,9.58
2895,723,2024-09-06 13:52:00,1,0,Electronics,Mumbai,25,Male,2761.0,4.8,66988,248.09
3953,902,2024-03-08 00:58:00,0,1,Home,Mumbai,35,Female,4063.82,2.5,58221,129.17
2512,716,2024-11-08 07:49:00,0,0,Home,Kolkata,21,Female,5352.05,2.4,79134,16.13
1343,380,2024-10-04 11:53:00,0,1,Books,Delhi,39,Female,7297.29,1.4,61899,144.19
2179,975,2024-10-17 19:16:00,1,0,Books,Kolkata,23,Female,3345.97,2.8,80186,115.24
2994,142,2024-09-22 04:47:00,0,0,Books,Kolkata,19,Female,2055.59,1.8,52112,51.47
3074,405,2024-02-09 19:03:00,1,0,Toys,Mumbai,41,Female,5760.0,1.6,18111,248.99
4509,963,2024-09-29 04:42:00,0,0,Toys,Bangalore,53,Female,6295.44,2.3,86824,254.41
4985,249,2024-11-16 19:55:00,0,0,Toys,Kolkata,43,Female,7266.23,1.3,33984,178.23
3476,976,2024-03-14 18:13:00,1,1,Electronics,Bangalore,59,Female,5323.01,4.4,13262,43.81
4765,414,2024-02-14 06:27:00,1,1,Books,Bangalore,48,Male,7769.19,3.6,23869,210.17
2158,370,2024-06-09 06:54:00,1,0,Books,Kolkata,44,Male,575.74,1.3,17656,99.86
2359,392,2024-07-01 09:42:00,0,0,Books,Kolkata,29,Female,5197.13,3.9,16307,123.42
1077,128,2024-08-23 17:45:00,1,0,Electronics,Bangalore,24,Male,917.42,3.3,93323,178.93
4293,218,2024-10-04 19:36:00,1,0,Toys,Bangalore,47,Male,3157.11,1.2,69785,61.06
1331,925,2024-02-28 09:44:00,0,1,Home,Mumbai,31,Female,2252.61,2.4,90818,89.54
1791,704,2024-06-23 03:41:00,1,0,Electronics,Delhi,27,Female,4976.78,2.5,84730,55.37
2024,852,2024-02-19 01:07:00,1,0,Home,Chennai,24,Female,8875.1,3.9,40536,142.43
1770,583,2024-09-16 18:16:00,1,0,Home,Bangalore,34,Male,3573.45,4.9,44448,95.63
3685,807,2024-10-07 03:05:00,1,0,Electronics,Delhi,22,Female,518.24,3.9,94482,290.74
4760,621,2024-08-23 22:05:00,1,0,Clothing,Bangalore,38,Female,8682.88,1.9,99943,286.93
1727,225,2024-07-25 21:52:00,0,0,Home,Delhi,39,Male,7466.07,4.6,39340,51.7
4635,248,2024-08-05 04:26:00,0,0,Toys,Bangalore,34,Female,6930.83,3.3,68349,33.08
4461,164,2024-01-10 06:33:00,1,0,Home,Chennai,21,Male,4777.14,1.9,87046,63.2
3161,419,2024-09-26 20:48:00,1,0,Toys,Mumbai,37,Male,1028.54,1.5,52428,233.76
1751,936,2024-11-24 08:11:00,0,0,Electronics,Bangalore,25,Female,5414.55,4.0,22535,262.68
1451,804,2024-03-12 12:54:00,1,0,Clothing,Mumbai,47,Male,2279.61,3.7,33170,105.84
1383,579,2024-04-15 00:32:00,1,0,Books,Kolkata,18,Male,1249.44,4.0,99626,72.51
1955,157,2024-09-09 16:59:00,1,0,Toys,Delhi,52,Female,2800.22,3.2,64266,195.48
1559,596,2024-09-15 22:10:00,1,1,Electronics,Bangalore,25,Female,1153.26,4.9,96589,75.66
2047,250,2024-09-06 22:57:00,1,0,Toys,Kolkata,30,Female,4132.64,1.4,39974,230.4
4569,588,2024-06-24 07:37:00,0,0,Toys,Chennai,57,Male,4328.68,2.5,65525,264.79
3016,907,2024-04-12 00:37:00,1,0,Home,Delhi,58,Male,4900.94,3.4,70445,181.27
2208,414,2024-06-08 22:36:00,1,1,Books,Delhi,52,Female,2927.24,4.5,89283,100.13
3402,669,2024-08-19 21:48:00,0,0,Clothing,Bangalore,35,Male,4066.83,4.8,96716,252.3
3008,503,2024-12-13 14:16:00,1,1,Home,Mumbai,30,Female,2924.24,3.3,23949,138.91
4907,896,2024-10-01 15:04:00,1,0,Electronics,Chennai,32,Male,2722.14,4.0,87993,100.21
3696,686,2024-07-30 02:41:00,1,1,Clothing,Mumbai,34,Male,5589.5,2.7,56613,229.65
3343,699,2024-05-31 12:30:00,0,1,Clothing,Kolkata,45,Male,5907.97,1.2,61156,286.29
2108,672,2024-10-06 12:01:00,1,0,Electronics,Kolkata,55,Male,4066.94,1.5,18341,230.41
3033,135,2024-03-29 17:27:00,0,0,Toys,Mumbai,55,Male,3449.83,1.4,22379,284.71
3307,310,2024-06-11 21:06:00,1,1,Toys,Mumbai,20,Female,715.28,3.4,87089,129.5
1857,108,2024-01-18 07:18:00,0,0,Toys,Kolkata,30,Male,1116.49,1.6,42403,222.93
3219,283,2024-11-09 21:38:00,1,1,Toys,Mumbai,24,Female,3823.0,2.7,21143,27.68
1754,801,2024-03-09 12:14:00,0,0,Electronics,Delhi,37,Male,1183.43,2.8,41723,206.07
1670,401,2024-01-31 09:27:00,1,0,Clothing,Chennai,41,Male,2958.09,2.2,12497,95.93
3550,667,2024-12-14 18:01:00,1,0,Electronics,Chennai,23,Male,201.15,2.1,22370,54.5
1781,174,2024-09-17 04:59:00,1,0,Clothing,Chennai,32,Male,7624.01,1.2,71644,131.11
4318,582,2024-09-03 21:15:00,1,0,Books,Bangalore,27,Female,9893.09,1.0,10959,12.29
1932,312,2024-12-30 02:44:00,1,0,Clothing,Bangalore,34,Female,1047.13,3.9,12721,214.24
3223,592,2024-04-02 17:10:00,1,0,Books,Mumbai,26,Female,914.44,1.9,94938,239.35
1691,844,2024-11-16 12:34:00,0,0,Electronics,Chennai,56,Male,5368.44,2.6,52607,94.69
2795,383,2024-01-05 15:17:00,1,1,Clothing,Kolkata,51,Female,5968.88,1.0,91642,94.16
4698,597,2024-12-23 05:03:00,1,0,Books,Kolkata,51,Female,8014.21,3.7,97491,123.23
1784,417,2024-08-17 07:01:00,1,0,Electronics,Delhi,29,Female,1429.42,2.9,51357,239.02
3713,935,2024-02-01 14:23:00,0,0,Electronics,Bangalore,29,Female,3867.93,1.8,99782,79.18
2738,459,2024-08-14 08:26:00,0,0,Books,Mumbai,46,Female,7767.88,1.0,10449,191.86
2365,648,2024-02-10 11:19:00,1,0,Clothing,Kolkata,34,Female,9149.4,2.3,89431,184.92
4537,817,2024-07-18 16:44:00,0,0,Books,Mumbai,21,Female,8259.78,1.3,17552,39.81
1552,926,2024-01-16 12:42:00,1,0,Toys,Chennai,59,Male,4329.92,4.5,24707,194.08
3042,720,2024-06-01 09:23:00,1,1,Books,Delhi,29,Male,484.33,4.0,16301,31.87
1914,608,2024-05-26 03:16:00,0,0,Clothing,Mumbai,45,Female,5405.0,2.8,14106,31.24
4290,321,2024-08-28 17:17:00,0,0,Toys,Chennai,22,Female,3911.37,4.4,66350,257.75
3002,882,2024-07-09 02:56:00,0,0,Home,Kolkata,32,Female,2703.21,4.3,57820,282.04
3747,589,2024-12-09 22:11:00,1,0,Electronics,Chennai,52,Female,2451.8,3.1,10137,28.06
1797,512,2024-05-14 03:54:00,1,1,Toys,Mumbai,34,Female,3161.24,3.8,35436,107.4
4625,792,2024-06-03 09:17:00,0,0,Toys,Bangalore,51,Female,523.43,2.7,31954,60.34
4227,487,2024-04-16 05:37:00,1,0,Toys,Kolkata,45,Male,4333.64,4.7,38440,255.4
3340,510,2024-08-02 08:37:00,1,0,Electronics,Kolkata,45,Female,1835.78,1.5,91207,97.33
3984,595,2024-05-01 07:35:00,0,0,Toys,Bangalore,19,Female,2363.03,1.1,17502,24.12
1420,762,2024-02-12 07:48:00,1,0,Toys,Kolkata,32,Female,4649.76,3.9,60413,275.33
1301,497,2024-11-29 09:28:00,1,0,Clothing,Bangalore,28,Male,5359.33,2.3,94892,104.67
2287,301,2024-09-10 06:28:00,1,0,Clothing,Delhi,52,Female,4394.47,2.4,35471,198.59
1350,671,2024-04-20 13:07:00,1,0,Electronics,Chennai,25,Female,6394.16,4.1,93394,135.06
1949,294,2024-08-14 08:29:00,0,0,Books,Chennai,58,Female,1431.67,5.0,88138,85.0
3799,398,2024-04-12 03:00:00,1,0,Electronics,Bangalore,39,Female,3828.05,4.3,60695,40.15
1161,516,2024-10-04 17:59:00,0,1,Clothing,Bangalore,38,Male,5651.77,4.0,85290,144.69
1917,337,2024-04-11 06:24:00,1,0,Toys,Mumbai,59,Male,4097.4,4.7,65616,189.33
1838,194,2024-04-24 07:17:00,1,0,Home,Mumbai,23,Female,4885.99,1.7,66806,282.7
2860,622,2024-01-15 12:15:00,1,1,Home,Delhi,56,Male,3843.69,2.8,23976,67.93
3720,684,2024-06-03 16:10:00,0,1,Toys,Kolkata,38,Male,2125.23,4.5,25435,128.59
3073,143,2024-02-07 11:17:00,0,1,Electronics,Bangalore,21,Female,4186.67,4.0,73741,285.38
4917,934,2024-07-07 10:22:00,1,0,Books,Chennai,18,Female,9631.21,4.1,54953,72.29
2366,907,2024-12-13 04:53:00,1,1,Books,Delhi,35,Male,9357.56,4.0,85727,73.94
1948,867,2024-03-27 04:58:00,1,0,Toys,Chennai,49,Female,6769.82,3.4,11191,29.86
3600,381,2024-05-20 20:27:00,0,1,Books,Mumbai,22,Male,8396.07,4.7,72966,234.54
4177,842,2024-10-03 18:32:00,0,1,Electronics,Mumbai,33,Male,9064.61,1.5,11177,151.44
3044,965,2024-07-04 03:10:00,1,1,Clothing,Bangalore,46,Male,8322.02,4.6,39383,116.13
4741,706,2024-10-04 18:07:00,1,0,Home,Chennai,31,Male,3279.11,1.9,57880,113.86
3073,603,2024-01-07 20:22:00,0,0,Electronics,Delhi,36,Male,3952.13,4.0,19487,287.83
1524,974,2024-02-15 22:44:00,1,0,Electronics,Chennai,56,Female,8010.43,1.2,52512,13.59
4816,500,2024-06-23 01:39:00,1,0,Electronics,Chennai,40,Male,868.06,1.8,60051,8.7
3327,816,2024-12-16 15:13:00,1,0,Electronics,Mumbai,54,Female,7246.89,3.2,21121,137.12
3800,914,2024-11-01 03:42:00,1,0,Electronics,Bangalore,45,Female,8661.38,4.5,70291,252.72
1168,150,2024-03-04 10:41:00,1,1,Toys,Chennai,56,Male,9256.79,2.2,52450,223.58
3342,915,2024-09-14 01:08:00,0,0,Home,Chennai,28,Female,9800.69,3.4,18839,85.0
1395,237,2024-08-05 16:46:00,1,0,Home,Delhi,51,Female,754.69,3.4,95437,44.98
3887,385,2024-02-03 08:23:00,1,0,Electronics,Delhi,50,Male,6436.4,3.9,41363,68.65
3064,901,2024-12-26 03:47:00,1,1,Electronics,Mumbai,36,Female,9811.55,2.5,60541,46.81
2249,343,2024-02-06 18:12:00,0,1,Home,Mumbai,19,Female,6918.26,1.9,36293,119.83
3999,197,2024-02-15 04:12:00,0,0,Home,Delhi,38,Female,607.2,2.1,19237,284.89
3863,651,2024-03-20 11:14:00,1,0,Home,Delhi,27,Male,7111.49,4.9,94478,208.56
4495,243,2024-03-25 12:25:00,0,0,Clothing,Mumbai,31,Male,5840.3,1.4,79176,62.48
2096,633,2024-03-30 17:10:00,1,0,Electronics,Mumbai,37,Male,8316.25,2.9,57883,247.43
1394,198,2024-07-10 06:28:00,0,0,Electronics,Chennai,19,Female,635.87,2.1,96213,96.64
3082,153,2024-03-26 23:33:00,1,0,Books,Kolkata,43,Male,8074.98,2.9,74288,142.48
1607,623,2024-05-19 13:41:00,1,0,Electronics,Mumbai,24,Female,5006.28,4.7,82955,8.88
2989,960,2024-04-15 18:48:00,1,0,Home,Delhi,57,Male,3804.66,1.9,76024,157.35
4519,460,2024-05-09 08:00:00,1,1,Electronics,Bangalore,33,Female,9684.08,1.1,83095,87.37
3659,120,2024-02-12 11:56:00,1,0,Clothing,Bangalore,50,Female,1206.72,3.9,65859,249.68
2992,215,2024-08-04 22:00:00,1,0,Clothing,Kolkata,23,Female,2520.35,1.0,19847,40.77
1469,486,2024-11-08 04:55:00,1,0,Electronics,Bangalore,54,Female,4730.47,3.8,37497,31.19
2173,945,2024-06-17 22:57:00,1,0,Clothing,Mumbai,44,Female,5993.24,4.3,61427,161.27
4265,220,2024-10-29 13:49:00,1,1,Clothing,Mumbai,25,Male,4230.95,3.6,18276,35.79
4912,952,2024-10-14 07:18:00,1,0,Clothing,Bangalore,56,Female,2230.73,3.4,81115,66.27
3546,544,2024-12-27 18:05:00,1,0,Books,Kolkata,20,Male,7468.37,2.8,43440,261.17
4745,783,2024-08-24 11:00:00,1,0,Electronics,Chennai,47,Male,6160.33,4.9,85817,119.39
1679,213,2024-10-12 18:48:00,1,0,Clothing,Mumbai,27,Female,8223.94,3.5,91069,294.17
2184,428,2024-12-30 00:30:00,1,0,Clothing,Bangalore,53,Male,9485.93,1.7,14711,111.47
2064,407,2024-05-28 12:42:00,1,1,Home,Mumbai,40,Male,6912.96,2.1,18853,255.34
3628,511,2024-08-03 15:38:00,1,0,Electronics,Mumbai,48,Male,982.44,3.6,14538,124.0
3494,169,2024-09-28 18:38:00,1,0,Clothing,Mumbai,39,Male,6864.07,3.0,21146,103.01
2013,698,2024-04-20 06:43:00,1,0,Books,Mumbai,26,Female,4651.31,3.6,82356,60.0
3472,429,2024-01-08 04:36:00,1,0,Books,Mumbai,43,Female,2298.77,1.6,18653,115.02
1630,206,2024-07-19 22:28:00,0,0,Toys,Bangalore,55,Male,4211.77,3.6,52612,206.93
3667,607,2024-01-30 04:07:00,1,0,Home,Bangalore,19,Female,8563.79,2.2,35601,103.22
1557,329,2024-01-14 11:52:00,1,0,Electronics,Delhi,53,Female,5980.9,1.2,26366,257.53
1036,754,2024-08-30 12:23:00,1,0,Clothing,Mumbai,20,Male,3301.52,3.1,25323,186.75
